id,name,category,supplier,dimension,baseUnit,countUnit,purchaseUnit,packChain,basePerPurchase,pricingMode,purchasePrice,rate,rateUnit,pricePerDisplay,displayUnit,eachMeasure,isStocked,isPrepLinked,offers,primaryOfferSupplier,lastInvoiceDate,anomalies
cmrij48vi0001ari75j30pl1c,"Potatoes, Kennebec O/S",PROD,North Arm Farms,COUNT,each,each,lb,1 lb = 1 each,1,RATE,,1.99,each,1.99,each,,true,false,0,,,COUNT_NO_EACH_MEASURE
ca9abf1aa48174a0d9a75c3d,Radish,PROD,,MASS,g,kg,each,1 each = 1 each → 1 each = 453.592 g,453.592,RATE,,4.59,lb,10.119226088643538,kg,,true,false,1,North Arm Farms,,DUPLICATE_CHAIN_UNITS
cmr5nbza8002ht9u7qwv35zwf,"Raspberries, FARM",PROD,North Arm Farms,MASS,g,each,flat,1 flat = 1 each → 1 each = 2267.96 g,2267.96,PACK,45,,,19.841619781653996,kg,,true,false,0,,,
ce86ef1b8710e4b8da85eb21,Red Peppers,PROD,,COUNT,each,cs,cs,1 cs = 1 each,1,PACK,70.86,,,70.86,each,1 each = 11 lb,true,false,1,Sysco,,
cmq8qblj80003byt857h4r6te,Rhubarb Crimson,PROD,North Arm Farms,MASS,g,lb,each,1 each = 453.592 g,453.592,RATE,,3.69,lb,8.13506411047814,kg,,true,false,1,North Arm Farms,,
c292314754e744a23baaed57,rosemary,PROD,,MASS,g,case,case,1 case = 1 each → 1 each = 453.592 g,453.592,PACK,22.98,,,50.662269175823205,kg,,true,false,0,,,
c472934b41ad2495faa8afc6,Sage,PROD,Sysco,MASS,g,pack,pack,1 pack = 1 each → 1 each = 113.398 g,113.398,PACK,8.96,,,79.0137392193866,kg,,true,false,0,,,
cmq8qbky70001byt85enqsq5n,Salad Mix O/S,PROD,North Arm Farms,MASS,g,lb,each,1 each = 453.592 g,453.592,RATE,,22.99,lb,50.684315420025044,kg,,true,false,1,North Arm Farms,,
cmnmloj170015hgf0jm4o725w,Shallots,PROD,Sysco,MASS,g,g,case,1 case = 1 each → 1 each = 2267.96 g,2267.96,PACK,37.43,,,16.503818409495757,kg,,true,false,1,Sysco,,
cmr5mubju0009qp3lnl7rm560,Shiso Leaves - Green,PROD,Brew Creek Farm,COUNT,each,each,pack,1 pack = 1 each → 1 each = 1 each,1,PACK,11,,,11,each,,true,false,0,,,COUNT_NO_EACH_MEASURE
cmr5mu4ig0001qp3ljxyhhkjr,Shiso Leaves - Purple,PROD,Brew Creek Farm,COUNT,each,each,pack,1 pack = 1 each → 1 each = 1 each,1,PACK,11,,,11,each,,true,false,1,Brew Creek Farm,,COUNT_NO_EACH_MEASURE
c28fd86d75d8b42e89033376,sorrel,PROD,,COUNT,each,each,each,1 each = 1 each → 1 each = 1 each,1,PACK,22,,,22,each,,true,false,1,Brew Creek Farm,,COUNT_NO_EACH_MEASURE
cmrs8ebl000011449lthie0bt,SPINACH BABY FRESH,PROD,Sysco,MASS,g,case,case,1 case = 1 pack → 1 pack = 907.184 g,907.184,PACK,38.53,,,42.47208945484048,kg,,true,false,0,,,
cdef645fca0484acbafaba10,Squash Butternut,PROD,Sysco,COUNT,each,each,each,1 each = 30 each → 1 each = 1 each,30,PACK,51.85,,,1.7283333333333333,each,,true,false,1,Sysco,,COUNT_UNIT_COLLISION(counting in 'each' resolves to 30 each); DUPLICATE_CHAIN_UNITS; COUNT_NO_EACH_MEASURE
c6654a64d9da04a36aabcc21,Strawberries,PROD,Sysco,MASS,g,each,box,1 box = 6 each → 1 each = 2000 g,12000,PACK,92.93,,,7.7441666666666675,kg,,true,false,0,,,
cmq8noxtc000dmncoso338ud5,STRAWBERRY FRESH CALIF CLAMSHL,PROD,Sysco,MASS,g,each,case,1 case = 2 each → 1 each = 1814.368 g,3628.736,PACK,52.2,,,14.385174341699148,kg,,true,false,1,Sysco,,
cb1c0d04aa4734d789e2cf03,sunchokes,PROD,,COUNT,each,each,each,1 each = 1 each → 1 each = 1 each,1,PACK,0,,,0,each,,true,false,0,,,ZERO_PRICE; COUNT_NO_EACH_MEASURE
cbafc7a8822db451194b3b56,sweet potato,PROD,,COUNT,each,each,each,1 each = 1 each → 1 each = 1 each,1,PACK,0,,,0,each,,true,false,0,,,ZERO_PRICE; COUNT_NO_EACH_MEASURE
c02f843bb9a0c436e8225809,thai vhilis,PROD,,COUNT,each,each,each,1 each = 1 each → 1 each = 1 each,1,PACK,0,,,0,each,,true,false,0,,,ZERO_PRICE; COUNT_NO_EACH_MEASURE
ca84e66b32e9f4e6497d2a29,Thyme,PROD,,MASS,g,case,case,1 case = 453.592 g,453.592,PACK,21.21,,,46.76008395209792,kg,,true,false,1,Sysco,,
c5b5ea969d7ce4988b49a385,Tomatillo,PROD,Sysco,MASS,g,kg,each,1 each = 1 each → 1 each = 15875.72 g,15875.72,PACK,110.26,,,6.945196816270381,kg,,true,false,0,,,DUPLICATE_CHAIN_UNITS
cmrs8zwpo0001erugbcrc6lvi,"Tomatillos, Toma Verde — lb *** new crop - nimited supply - more next week ***",PROD,North Arm Farms,MASS,g,lb,case,1 case = 453.592 g,453.592,RATE,,3.49,lb,7.694139226441384,kg,,true,false,1,North Arm Farms,,
cmqlfpyns0001sitohuj3oyxt,TOMATO CHERRY MIXED 5LB,PROD,Sysco,MASS,g,each,case,1 case = 1 each → 1 each = 2267.96 g,2267.96,PACK,29.85,,,13.161607788497152,kg,,true,false,1,Sysco,,
cmq8rzrwl000311ay24f98dxv,TOMATO FRESH BEEFSTEAK TRAY,PROD,Sysco,MASS,g,case,case,1 case = 1 each → 1 each = 6803.88 g,6803.88,PACK,33.33,,,4.898675461648353,kg,,true,false,1,Sysco,,
cdbf82a8e124043038fda7cc,tomato red,PROD,,MASS,g,each,each,1 each = 1 each → 1 each = 4535.92 g,4535.92,PACK,26.68,,,5.8819379530503175,kg,,true,false,0,,,DUPLICATE_CHAIN_UNITS
c8d46150d63eb4874b7da5be,tuscan lettuce,PROD,Sysco,COUNT,each,each,each,1 each = 24 each → 1 each = 1 each,24,PACK,49.31,,,2.0545833333333334,each,,true,false,0,,,COUNT_UNIT_COLLISION(counting in 'each' resolves to 24 each); DUPLICATE_CHAIN_UNITS; COUNT_NO_EACH_MEASURE
cmq8qboa70009byt80axaxxx8,Violas - Edible Flowers (20),PROD,North Arm Farms,COUNT,each,each,case,1 case = 1 each → 1 each = 20 each,20,PACK,6.79,,,0.3395,each,,true,false,1,North Arm Farms,,COUNT_UNIT_COLLISION(counting in 'each' resolves to 20 each); COUNT_NO_EACH_MEASURE
c0eec111399b84c76bbc5662,Yellow potato,PROD,Sysco,MASS,g,case,case,1 case = 1 each → 1 each = 22679.6 g,22679.6,PACK,38.48,,,1.696678953773435,kg,,true,false,2,Sysco,,
cmr5nbyt7002ft9u73yrbcgee,"Zucchini, mixed baby",PROD,North Arm Farms,MASS,g,lb,case,1 case = 453.592 g,453.592,RATE,,6.49,lb,14.308012486992718,kg,,true,false,0,,,
